service_date,gtfs_route_id,gtfs_route_long_name,peak_offpeak_ind,otp_numerator,otp_denominator,cancelled_numerator,ObjectId,otp_ratio,service_time
2024-10-16,CR-Fitchburg,Fitchburg Line,OFF_PEAK,28,28,0,26948,1.0,04:00:00
2024-10-15,CR-Haverhill,Haverhill Line,PEAK,9,12,1,26997,0.75,04:00:00
2024-10-15,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,20,21,0,27016,0.95,04:00:00
2024-10-15,CR-Worcester,Framingham/Worcester Line,PEAK,13,17,0,27042,0.76,04:00:00
2024-10-15,CR-Newburyport,Newburyport/Rockport Line,PEAK,5,6,0,27043,0.83,04:00:00
2024-10-15,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,7,0,27044,0.86,04:00:00
2024-10-15,CR-Providence,Providence/Stoughton Line,PEAK,6,7,0,27045,0.86,04:00:00
2024-10-15,CR-Providence,Providence/Stoughton Line,PEAK,10,10,0,27046,1.0,04:00:00
2024-10-15,CR-Greenbush,Greenbush Line,OFF_PEAK,20,20,0,27123,1.0,04:00:00
2024-10-15,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,16,18,0,27124,0.89,04:00:00
2024-10-15,CR-Lowell,Lowell Line,OFF_PEAK,23,26,0,27125,0.88,04:00:00
2024-10-13,CR-Greenbush,Greenbush Line,OFF_PEAK,16,16,0,27203,1.0,04:00:00
2024-10-13,CR-Lowell,Lowell Line,OFF_PEAK,18,18,0,27204,1.0,04:00:00
2024-10-13,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,13,20,0,27205,0.65,04:00:00
2024-10-13,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,10,17,0,27206,0.59,04:00:00
2024-10-13,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,10,20,0,27207,0.5,04:00:00
2024-10-13,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,18,18,0,27208,1.0,04:00:00
2024-10-13,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,29,32,0,27209,0.91,04:00:00
2024-10-13,CR-Providence,Providence/Stoughton Line,OFF_PEAK,16,20,0,27210,0.8,04:00:00
2024-10-13,CR-Haverhill,Haverhill Line,OFF_PEAK,6,16,1,27211,0.38,04:00:00
2024-10-13,CR-Needham,Needham Line,OFF_PEAK,8,17,4,27212,0.47,04:00:00
2024-10-13,CR-Fairmount,Fairmount Line,OFF_PEAK,26,33,0,27232,0.79,04:00:00
2024-10-13,CR-Fitchburg,Fitchburg Line,OFF_PEAK,11,16,0,27233,0.69,04:00:00
2024-10-13,CR-Fairmount,Fairmount Line,PEAK,0,0,0,27238,,04:00:00
2024-10-13,CR-Fitchburg,Fitchburg Line,PEAK,0,0,0,27239,,04:00:00
2024-10-13,CR-Franklin,Franklin Line,PEAK,0,0,0,27240,,04:00:00
2024-10-13,CR-Greenbush,Greenbush Line,PEAK,0,0,0,27241,,04:00:00
2024-10-13,CR-Haverhill,Haverhill Line,PEAK,0,0,0,27242,,04:00:00
2024-10-13,CR-Kingston,Kingston/Plymouth Line,PEAK,0,0,0,27243,,04:00:00
2024-10-13,CR-Lowell,Lowell Line,PEAK,0,0,0,27244,,04:00:00
2024-10-13,CR-Middleborough,Middleborough/Lakeville Line,PEAK,0,0,0,27245,,04:00:00
2024-10-13,CR-Needham,Needham Line,PEAK,0,0,0,27246,,04:00:00
2024-10-14,CR-Fitchburg,Fitchburg Line,OFF_PEAK,27,28,0,27279,0.96,04:00:00
2024-10-14,CR-Needham,Needham Line,OFF_PEAK,25,25,0,27283,1.0,04:00:00
2024-10-14,CR-Franklin,Franklin Line,PEAK,8,8,0,27289,1.0,04:00:00
2024-10-14,CR-Greenbush,Greenbush Line,PEAK,5,6,0,27290,0.83,04:00:00
2024-10-14,CR-Haverhill,Haverhill Line,PEAK,11,12,0,27291,0.92,04:00:00
2024-10-14,CR-Newburyport,Newburyport/Rockport Line,PEAK,4,7,0,27292,0.57,04:00:00
2024-10-14,CR-Kingston,Kingston/Plymouth Line,PEAK,8,8,0,27293,1.0,04:00:00
2024-10-14,CR-Newburyport,Newburyport/Rockport Line,PEAK,5,6,0,27294,0.83,04:00:00
2024-10-14,CR-Lowell,Lowell Line,PEAK,11,11,0,27295,1.0,04:00:00
2024-10-14,CR-Providence,Providence/Stoughton Line,PEAK,7,7,0,27296,1.0,04:00:00
2024-10-14,CR-Middleborough,Middleborough/Lakeville Line,PEAK,7,7,0,27297,1.0,04:00:00
2024-10-14,CR-Providence,Providence/Stoughton Line,PEAK,10,10,0,27299,1.0,04:00:00
2024-10-13,CR-Worcester,Framingham/Worcester Line,PEAK,0,0,0,27319,,04:00:00
2024-10-13,CR-Newburyport,Newburyport/Rockport Line,PEAK,0,0,0,27321,,04:00:00
2024-10-13,CR-Providence,Providence/Stoughton Line,PEAK,0,0,0,27323,,04:00:00
2024-10-14,CR-Needham,Needham Line,PEAK,8,8,0,27346,1.0,04:00:00
2024-10-12,CR-Worcester,Framingham/Worcester Line,PEAK,0,0,0,27383,,04:00:00
2024-10-12,CR-Newburyport,Newburyport/Rockport Line,PEAK,0,0,0,27384,,04:00:00
2024-10-12,CR-Providence,Providence/Stoughton Line,PEAK,0,0,0,27385,,04:00:00
2024-10-13,CR-Franklin,Franklin Line,OFF_PEAK,11,20,0,27449,0.55,04:00:00
2024-10-15,CR-Fitchburg,Fitchburg Line,OFF_PEAK,28,28,0,27461,1.0,04:00:00
2024-10-15,CR-Needham,Needham Line,OFF_PEAK,23,26,0,27466,0.88,04:00:00
2024-10-15,CR-Fairmount,Fairmount Line,PEAK,10,14,0,27475,0.71,04:00:00
2024-10-15,CR-Fitchburg,Fitchburg Line,PEAK,7,10,0,27476,0.7,04:00:00
2024-10-15,CR-Franklin,Franklin Line,PEAK,4,8,0,27477,0.5,04:00:00
2024-10-15,CR-Greenbush,Greenbush Line,PEAK,4,6,0,27478,0.67,04:00:00
2024-10-15,CR-Kingston,Kingston/Plymouth Line,PEAK,6,8,0,27479,0.75,04:00:00
2024-10-15,CR-Lowell,Lowell Line,PEAK,9,11,0,27480,0.82,04:00:00
2024-10-15,CR-Middleborough,Middleborough/Lakeville Line,PEAK,7,7,0,27481,1.0,04:00:00
2024-10-15,CR-Needham,Needham Line,PEAK,5,8,0,27482,0.62,04:00:00
2024-10-14,CR-Franklin,Franklin Line,OFF_PEAK,18,18,0,27511,1.0,04:00:00
2024-10-14,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,16,21,0,27512,0.76,04:00:00
2024-10-14,CR-Greenbush,Greenbush Line,OFF_PEAK,20,20,0,27528,1.0,04:00:00
2024-10-14,CR-Haverhill,Haverhill Line,OFF_PEAK,30,31,0,27529,0.97,04:00:00
2024-10-14,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,16,17,0,27530,0.94,04:00:00
2024-10-14,CR-Lowell,Lowell Line,OFF_PEAK,26,26,0,27531,1.0,04:00:00
2024-10-14,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,35,38,0,27532,0.92,04:00:00
2024-10-14,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,14,24,0,27533,0.58,04:00:00
2024-10-14,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,17,22,0,27534,0.77,04:00:00
2024-10-14,CR-Providence,Providence/Stoughton Line,OFF_PEAK,23,25,0,27535,0.92,04:00:00
2024-10-14,CR-Providence,Providence/Stoughton Line,OFF_PEAK,31,32,0,27536,0.97,04:00:00
2024-10-14,CR-Fairmount,Fairmount Line,OFF_PEAK,41,43,1,27537,0.95,04:00:00
2024-10-14,CR-Fairmount,Fairmount Line,PEAK,13,14,1,27548,0.93,04:00:00
2024-10-14,CR-Fitchburg,Fitchburg Line,PEAK,8,10,1,27549,0.8,04:00:00
2024-10-14,CR-Worcester,Framingham/Worcester Line,PEAK,15,17,1,27550,0.88,04:00:00
2024-10-12,CR-Franklin,Franklin Line,OFF_PEAK,17,20,0,27574,0.85,04:00:00
2024-10-12,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,18,20,0,27575,0.9,04:00:00
2024-10-12,CR-Greenbush,Greenbush Line,OFF_PEAK,15,16,0,27591,0.94,04:00:00
2024-10-12,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,18,18,0,27592,1.0,04:00:00
2024-10-12,CR-Lowell,Lowell Line,OFF_PEAK,16,18,0,27593,0.89,04:00:00
2024-10-12,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,10,20,0,27594,0.5,04:00:00
2024-10-12,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,17,18,0,27595,0.94,04:00:00
2024-10-12,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,31,32,0,27596,0.97,04:00:00
2024-10-12,CR-Providence,Providence/Stoughton Line,OFF_PEAK,12,20,0,27597,0.6,04:00:00
2024-10-12,CR-Fairmount,Fairmount Line,OFF_PEAK,32,33,1,27598,0.97,04:00:00
2024-10-12,CR-Haverhill,Haverhill Line,OFF_PEAK,14,16,2,27599,0.88,04:00:00
2024-10-11,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,18,21,0,27607,0.86,04:00:00
2024-10-11,CR-Greenbush,Greenbush Line,OFF_PEAK,18,20,0,27623,0.9,04:00:00
2024-10-11,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,16,18,0,27624,0.89,04:00:00
2024-10-11,CR-Lowell,Lowell Line,OFF_PEAK,25,26,0,27625,0.96,04:00:00
2024-10-11,CR-Providence,Providence/Stoughton Line,OFF_PEAK,31,32,0,27626,0.97,04:00:00
2024-10-11,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,34,38,0,27630,0.89,04:00:00
2024-10-11,CR-Franklin,Franklin Line,OFF_PEAK,18,18,0,27631,1.0,04:00:00
2024-10-11,CR-Haverhill,Haverhill Line,OFF_PEAK,31,31,0,27632,1.0,04:00:00
2024-10-11,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,21,24,0,27633,0.88,04:00:00
2024-10-11,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,22,22,0,27634,1.0,04:00:00
2024-10-11,CR-Providence,Providence/Stoughton Line,OFF_PEAK,22,25,0,27635,0.88,04:00:00
2024-10-11,CR-Needham,Needham Line,PEAK,8,8,0,27705,1.0,04:00:00
2024-10-11,CR-Worcester,Framingham/Worcester Line,PEAK,17,17,0,27796,1.0,04:00:00
2024-10-11,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,6,0,27797,1.0,04:00:00
2024-10-11,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,7,0,27798,0.86,04:00:00
2024-10-11,CR-Providence,Providence/Stoughton Line,PEAK,4,7,0,27799,0.57,04:00:00
2024-10-11,CR-Providence,Providence/Stoughton Line,PEAK,8,10,0,27800,0.8,04:00:00
2024-10-11,CR-Fairmount,Fairmount Line,OFF_PEAK,41,43,0,27888,0.95,04:00:00
2024-10-11,CR-Fitchburg,Fitchburg Line,OFF_PEAK,27,28,0,27889,0.96,04:00:00
2024-10-11,CR-Needham,Needham Line,OFF_PEAK,25,26,0,27891,0.96,04:00:00
2024-10-11,CR-Fairmount,Fairmount Line,PEAK,14,14,0,27900,1.0,04:00:00
2024-10-11,CR-Fitchburg,Fitchburg Line,PEAK,8,10,0,27901,0.8,04:00:00
2024-10-11,CR-Franklin,Franklin Line,PEAK,7,8,0,27902,0.88,04:00:00
2024-10-11,CR-Greenbush,Greenbush Line,PEAK,5,6,0,27903,0.83,04:00:00
2024-10-11,CR-Kingston,Kingston/Plymouth Line,PEAK,8,8,0,27904,1.0,04:00:00
2024-10-11,CR-Lowell,Lowell Line,PEAK,11,11,0,27905,1.0,04:00:00
2024-10-11,CR-Middleborough,Middleborough/Lakeville Line,PEAK,7,7,0,27906,1.0,04:00:00
2024-10-11,CR-Haverhill,Haverhill Line,PEAK,11,12,1,27949,0.92,04:00:00
2024-10-12,CR-Fitchburg,Fitchburg Line,OFF_PEAK,12,16,0,27973,0.75,04:00:00
2024-10-12,CR-Needham,Needham Line,OFF_PEAK,17,17,0,27975,1.0,04:00:00
2024-10-12,CR-Fairmount,Fairmount Line,PEAK,0,0,0,27979,,04:00:00
2024-10-12,CR-Fitchburg,Fitchburg Line,PEAK,0,0,0,27980,,04:00:00
2024-10-12,CR-Franklin,Franklin Line,PEAK,0,0,0,27981,,04:00:00
2024-10-12,CR-Greenbush,Greenbush Line,PEAK,0,0,0,27982,,04:00:00
2024-10-12,CR-Haverhill,Haverhill Line,PEAK,0,0,0,27983,,04:00:00
2024-10-12,CR-Kingston,Kingston/Plymouth Line,PEAK,0,0,0,27984,,04:00:00
2024-10-12,CR-Lowell,Lowell Line,PEAK,0,0,0,27985,,04:00:00
2024-10-12,CR-Middleborough,Middleborough/Lakeville Line,PEAK,0,0,0,27986,,04:00:00
2024-10-12,CR-Needham,Needham Line,PEAK,0,0,0,27987,,04:00:00
2024-10-10,CR-Worcester,Framingham/Worcester Line,PEAK,16,17,0,28004,0.94,04:00:00
2024-10-10,CR-Newburyport,Newburyport/Rockport Line,PEAK,5,6,0,28005,0.83,04:00:00
2024-10-10,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,7,0,28006,0.86,04:00:00
2024-10-10,CR-Providence,Providence/Stoughton Line,PEAK,7,7,0,28007,1.0,04:00:00
2024-10-10,CR-Providence,Providence/Stoughton Line,PEAK,10,10,0,28008,1.0,04:00:00
2024-10-09,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,6,0,28069,1.0,04:00:00
2024-10-09,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,7,0,28121,0.86,04:00:00
2024-10-09,CR-Providence,Providence/Stoughton Line,PEAK,7,7,0,28123,1.0,04:00:00
2024-10-09,CR-Providence,Providence/Stoughton Line,PEAK,10,10,0,28124,1.0,04:00:00
2024-10-10,CR-Fairmount,Fairmount Line,PEAK,14,14,0,28133,1.0,04:00:00
2024-10-10,CR-Fitchburg,Fitchburg Line,PEAK,7,10,0,28135,0.7,04:00:00
2024-10-10,CR-Franklin,Franklin Line,PEAK,7,8,0,28137,0.88,04:00:00
2024-10-10,CR-Greenbush,Greenbush Line,PEAK,5,6,0,28139,0.83,04:00:00
2024-10-10,CR-Haverhill,Haverhill Line,PEAK,12,12,0,28141,1.0,04:00:00
2024-10-10,CR-Kingston,Kingston/Plymouth Line,PEAK,7,8,0,28143,0.88,04:00:00
2024-10-10,CR-Lowell,Lowell Line,PEAK,11,11,0,28145,1.0,04:00:00
2024-10-10,CR-Middleborough,Middleborough/Lakeville Line,PEAK,6,7,0,28147,0.86,04:00:00
2024-10-10,CR-Needham,Needham Line,PEAK,4,8,0,28149,0.5,04:00:00
2024-10-10,CR-Franklin,Franklin Line,OFF_PEAK,17,18,0,28222,0.94,04:00:00
2024-10-10,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,18,21,0,28224,0.86,04:00:00
2024-10-10,CR-Greenbush,Greenbush Line,OFF_PEAK,19,20,0,28242,0.95,04:00:00
2024-10-10,CR-Haverhill,Haverhill Line,OFF_PEAK,28,31,0,28243,0.9,04:00:00
2024-10-10,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,18,18,0,28244,1.0,04:00:00
2024-10-10,CR-Lowell,Lowell Line,OFF_PEAK,25,26,0,28245,0.96,04:00:00
2024-10-10,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,36,38,0,28249,0.95,04:00:00
2024-10-10,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,21,22,0,28250,0.95,04:00:00
2024-10-10,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,22,24,0,28251,0.92,04:00:00
2024-10-10,CR-Providence,Providence/Stoughton Line,OFF_PEAK,24,25,0,28252,0.96,04:00:00
2024-10-10,CR-Providence,Providence/Stoughton Line,OFF_PEAK,32,32,0,28253,1.0,04:00:00
2024-10-10,CR-Fairmount,Fairmount Line,OFF_PEAK,42,43,0,28349,0.98,04:00:00
2024-10-10,CR-Fitchburg,Fitchburg Line,OFF_PEAK,26,28,0,28350,0.93,04:00:00
2024-10-10,CR-Needham,Needham Line,OFF_PEAK,18,26,0,28353,0.69,04:00:00
2024-10-09,CR-Franklin,Franklin Line,OFF_PEAK,17,18,0,28436,0.94,04:00:00
2024-10-09,CR-Fitchburg,Fitchburg Line,OFF_PEAK,25,28,0,28518,0.89,04:00:00
2024-10-09,CR-Fitchburg,Fitchburg Line,PEAK,10,10,0,28527,1.0,04:00:00
2024-10-09,CR-Franklin,Franklin Line,PEAK,8,8,0,28528,1.0,04:00:00
2024-10-09,CR-Greenbush,Greenbush Line,PEAK,5,6,0,28529,0.83,04:00:00
2024-10-09,CR-Haverhill,Haverhill Line,PEAK,12,12,0,28530,1.0,04:00:00
2024-10-09,CR-Kingston,Kingston/Plymouth Line,PEAK,7,8,0,28531,0.88,04:00:00
2024-10-09,CR-Lowell,Lowell Line,PEAK,11,11,0,28532,1.0,04:00:00
2024-10-09,CR-Middleborough,Middleborough/Lakeville Line,PEAK,5,7,0,28533,0.71,04:00:00
2024-10-09,CR-Needham,Needham Line,PEAK,8,8,0,28534,1.0,04:00:00
2024-10-09,CR-Greenbush,Greenbush Line,OFF_PEAK,19,20,0,28561,0.95,04:00:00
2024-10-09,CR-Haverhill,Haverhill Line,OFF_PEAK,30,31,0,28562,0.97,04:00:00
2024-10-09,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,17,18,0,28563,0.94,04:00:00
2024-10-09,CR-Lowell,Lowell Line,OFF_PEAK,25,26,0,28564,0.96,04:00:00
2024-10-09,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,35,38,0,28573,0.92,04:00:00
2024-10-09,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,20,22,0,28575,0.91,04:00:00
2024-10-09,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,22,24,0,28577,0.92,04:00:00
2024-10-09,CR-Providence,Providence/Stoughton Line,OFF_PEAK,24,25,0,28579,0.96,04:00:00
2024-10-09,CR-Providence,Providence/Stoughton Line,OFF_PEAK,31,32,0,28581,0.97,04:00:00
2024-10-09,CR-Needham,Needham Line,OFF_PEAK,22,26,2,28583,0.85,04:00:00
2024-10-09,CR-Fairmount,Fairmount Line,OFF_PEAK,33,43,3,28585,0.77,04:00:00
2024-10-08,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,18,21,0,28624,0.86,04:00:00
2024-10-09,CR-Worcester,Framingham/Worcester Line,PEAK,17,17,0,28671,1.0,04:00:00
2024-10-08,CR-Greenbush,Greenbush Line,OFF_PEAK,18,20,0,28675,0.9,04:00:00
2024-10-08,CR-Haverhill,Haverhill Line,OFF_PEAK,25,31,0,28677,0.81,04:00:00
2024-10-08,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,17,18,0,28682,0.94,04:00:00
2024-10-08,CR-Lowell,Lowell Line,OFF_PEAK,24,26,0,28685,0.92,04:00:00
2024-10-08,CR-Providence,Providence/Stoughton Line,OFF_PEAK,32,32,0,28689,1.0,04:00:00
2024-10-08,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,38,38,0,28704,1.0,04:00:00
2024-10-08,CR-Franklin,Franklin Line,OFF_PEAK,17,18,0,28708,0.94,04:00:00
2024-10-08,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,21,22,0,28712,0.95,04:00:00
2024-10-08,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,21,24,0,28713,0.88,04:00:00
2024-10-08,CR-Providence,Providence/Stoughton Line,OFF_PEAK,25,25,0,28714,1.0,04:00:00
2024-10-08,CR-Fairmount,Fairmount Line,OFF_PEAK,39,43,3,28715,0.91,04:00:00
2024-10-08,CR-Worcester,Framingham/Worcester Line,PEAK,16,17,0,28749,0.94,04:00:00
2024-10-08,CR-Newburyport,Newburyport/Rockport Line,PEAK,5,7,0,28752,0.71,04:00:00
2024-10-08,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,6,0,28753,1.0,04:00:00
2024-10-08,CR-Providence,Providence/Stoughton Line,PEAK,7,7,0,28754,1.0,04:00:00
2024-10-08,CR-Providence,Providence/Stoughton Line,PEAK,10,10,0,28755,1.0,04:00:00
2024-10-09,CR-Fairmount,Fairmount Line,PEAK,11,14,1,28778,0.79,04:00:00
2024-10-09,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,19,21,0,28795,0.9,04:00:00
2024-10-08,CR-Fitchburg,Fitchburg Line,OFF_PEAK,28,28,0,28825,1.0,04:00:00
2024-10-08,CR-Needham,Needham Line,OFF_PEAK,23,26,0,28829,0.88,04:00:00
2024-10-08,CR-Fitchburg,Fitchburg Line,PEAK,10,10,0,28838,1.0,04:00:00
2024-10-08,CR-Franklin,Franklin Line,PEAK,7,8,0,28839,0.88,04:00:00
2024-10-08,CR-Greenbush,Greenbush Line,PEAK,6,6,0,28840,1.0,04:00:00
2024-10-08,CR-Haverhill,Haverhill Line,PEAK,10,12,0,28841,0.83,04:00:00
2024-10-08,CR-Kingston,Kingston/Plymouth Line,PEAK,7,8,0,28842,0.88,04:00:00
2024-10-08,CR-Lowell,Lowell Line,PEAK,10,11,0,28843,0.91,04:00:00
2024-10-08,CR-Needham,Needham Line,PEAK,8,8,0,28844,1.0,04:00:00
2024-10-07,CR-Worcester,Framingham/Worcester Line,PEAK,16,17,0,29007,0.94,04:00:00
2024-10-07,CR-Newburyport,Newburyport/Rockport Line,PEAK,3,6,0,29008,0.5,04:00:00
2024-10-07,CR-Newburyport,Newburyport/Rockport Line,PEAK,5,7,0,29009,0.71,04:00:00
2024-10-07,CR-Providence,Providence/Stoughton Line,PEAK,5,7,0,29010,0.71,04:00:00
2024-10-07,CR-Providence,Providence/Stoughton Line,PEAK,9,10,0,29011,0.9,04:00:00
2024-10-07,CR-Fairmount,Fairmount Line,OFF_PEAK,43,43,0,29097,1.0,04:00:00
2024-10-07,CR-Fitchburg,Fitchburg Line,OFF_PEAK,23,28,0,29098,0.82,04:00:00
2024-10-07,CR-Fairmount,Fairmount Line,PEAK,14,14,0,29107,1.0,04:00:00
2024-10-07,CR-Fitchburg,Fitchburg Line,PEAK,7,10,0,29108,0.7,04:00:00
2024-10-07,CR-Franklin,Franklin Line,OFF_PEAK,17,18,0,29121,0.94,04:00:00
2024-10-07,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,12,21,0,29122,0.57,04:00:00
2024-10-07,CR-Greenbush,Greenbush Line,OFF_PEAK,15,20,0,29138,0.75,04:00:00
2024-10-07,CR-Haverhill,Haverhill Line,OFF_PEAK,29,31,0,29139,0.94,04:00:00
2024-10-07,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,12,17,0,29140,0.71,04:00:00
2024-10-07,CR-Lowell,Lowell Line,OFF_PEAK,24,26,0,29141,0.92,04:00:00
2024-10-07,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,37,38,0,29145,0.97,04:00:00
2024-10-07,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,16,22,0,29146,0.73,04:00:00
2024-10-07,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,19,24,0,29147,0.79,04:00:00
2024-10-07,CR-Providence,Providence/Stoughton Line,OFF_PEAK,22,25,0,29148,0.88,04:00:00
2024-10-07,CR-Providence,Providence/Stoughton Line,OFF_PEAK,30,32,0,29149,0.94,04:00:00
2024-10-07,CR-Needham,Needham Line,OFF_PEAK,23,25,1,29150,0.92,04:00:00
2024-10-08,CR-Middleborough,Middleborough/Lakeville Line,PEAK,3,7,1,29188,0.43,04:00:00
2024-10-08,CR-Fairmount,Fairmount Line,PEAK,11,14,2,29189,0.79,04:00:00
2024-10-05,CR-Middleborough,Middleborough/Lakeville Line,OFF_PEAK,20,20,0,29205,1.0,04:00:00
2024-10-05,CR-Fairmount,Fairmount Line,OFF_PEAK,33,33,0,29206,1.0,04:00:00
2024-10-05,CR-Fitchburg,Fitchburg Line,OFF_PEAK,16,16,0,29207,1.0,04:00:00
2024-10-05,CR-Needham,Needham Line,OFF_PEAK,15,17,0,29209,0.88,04:00:00
2024-10-05,CR-Fairmount,Fairmount Line,PEAK,0,0,0,29213,,04:00:00
2024-10-05,CR-Fitchburg,Fitchburg Line,PEAK,0,0,0,29214,,04:00:00
2024-10-05,CR-Franklin,Franklin Line,PEAK,0,0,0,29215,,04:00:00
2024-10-05,CR-Greenbush,Greenbush Line,PEAK,0,0,0,29216,,04:00:00
2024-10-05,CR-Haverhill,Haverhill Line,PEAK,0,0,0,29217,,04:00:00
2024-10-05,CR-Kingston,Kingston/Plymouth Line,PEAK,0,0,0,29218,,04:00:00
2024-10-05,CR-Lowell,Lowell Line,PEAK,0,0,0,29219,,04:00:00
2024-10-05,CR-Middleborough,Middleborough/Lakeville Line,PEAK,0,0,0,29220,,04:00:00
2024-10-05,CR-Needham,Needham Line,PEAK,0,0,0,29221,,04:00:00
2024-10-04,CR-Franklin,Franklin Line,OFF_PEAK,14,18,0,29244,0.78,04:00:00
2024-10-06,CR-Franklin,Franklin Line,OFF_PEAK,16,20,0,29269,0.8,04:00:00
2024-10-06,CR-Greenbush,Greenbush Line,OFF_PEAK,16,16,0,29282,1.0,04:00:00
2024-10-06,CR-Haverhill,Haverhill Line,OFF_PEAK,16,16,0,29283,1.0,04:00:00
2024-10-06,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,17,17,0,29284,1.0,04:00:00
2024-10-06,CR-Lowell,Lowell Line,OFF_PEAK,16,18,0,29285,0.89,04:00:00
2024-10-06,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,17,20,0,29286,0.85,04:00:00
2024-10-06,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,16,18,0,29287,0.89,04:00:00
2024-10-06,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,27,32,0,29288,0.84,04:00:00
2024-10-06,CR-Providence,Providence/Stoughton Line,OFF_PEAK,17,20,0,29289,0.85,04:00:00
2024-10-07,CR-Franklin,Franklin Line,PEAK,5,8,0,29304,0.62,04:00:00
2024-10-04,CR-Worcester,Framingham/Worcester Line,PEAK,15,17,0,29322,0.88,04:00:00
2024-10-04,CR-Newburyport,Newburyport/Rockport Line,PEAK,6,6,0,29323,1.0,04:00:00
2024-10-04,CR-Newburyport,Newburyport/Rockport Line,PEAK,7,7,0,29324,1.0,04:00:00
2024-10-04,CR-Providence,Providence/Stoughton Line,PEAK,6,7,0,29325,0.86,04:00:00
2024-10-04,CR-Providence,Providence/Stoughton Line,PEAK,10,10,0,29326,1.0,04:00:00
2024-10-07,CR-Greenbush,Greenbush Line,PEAK,6,6,0,29357,1.0,04:00:00
2024-10-05,CR-Franklin,Franklin Line,OFF_PEAK,19,20,0,29367,0.95,04:00:00
2024-10-05,CR-Kingston,Kingston/Plymouth Line,OFF_PEAK,17,18,0,29382,0.94,04:00:00
2024-10-05,CR-Lowell,Lowell Line,OFF_PEAK,14,18,0,29383,0.78,04:00:00
2024-10-05,CR-Worcester,Framingham/Worcester Line,OFF_PEAK,11,20,0,29384,0.55,04:00:00
2024-10-05,CR-Greenbush,Greenbush Line,OFF_PEAK,16,16,0,29385,1.0,04:00:00
2024-10-05,CR-Haverhill,Haverhill Line,OFF_PEAK,14,16,0,29386,0.88,04:00:00
2024-10-05,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,17,18,0,29387,0.94,04:00:00
2024-10-05,CR-Newburyport,Newburyport/Rockport Line,OFF_PEAK,27,32,0,29388,0.84,04:00:00
2024-10-05,CR-Providence,Providence/Stoughton Line,OFF_PEAK,19,20,0,29389,0.95,04:00:00
2024-10-07,CR-Haverhill,Haverhill Line,PEAK,12,12,0,29411,1.0,04:00:00
